url,year,title,reviews,tomatometer,av_rating,audience,box_office,director,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6
/m/planes_fire_and_rescue,2014,Planes: Fire & Rescue,89,44.0,5.2,56,42622300,Robert Gannaway,Dane Cook,Julie Bowen,Ed Harris,Curtis Armstrong,John Michael Higgins,Hal Holbrook
/m/walker,1987,Walker,10,40.0,5.3,65,NA,Alex Cox,Ed Harris,Richard Masur,Rene Auberjonois,Keith Szarabajka,Sy Richardson,Xander Berkeley
/m/knightriders,1981,Knightriders,12,75.0,6.2,61,NA,George A. Romero,Ed Harris,Gary Lahti,Tom Savini,Amy Ingersoll,Patricia Tallman,Christine Forrest
/m/needful_things,1993,Needful Things,23,26.0,4.0,44,NA,Fraser C. Heston,Max von Sydow,Ed Harris,Bonnie Bedelia,Amanda Plummer,J.T. Walsh,Ray McKinnon
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/m/imaginary_crimes,1994,Imaginary Crimes,9,56.0,6.0,64,NA,Anthony Drazan,Harvey Keitel,Fairuza Balk,Kelly Lynch,Vincent D'Onofrio,Elisabeth Moss,Diane Baker
/m/head_above_water,1996,Head Above Water,15,40.0,4.5,44,NA,Jim Wilson,Harvey Keitel,Cameron Diaz,Craig Sheffer,Billy Zane,Shay Duffin,NA
/m/taking_sides_le_cas_furtwangler,2003,Taking Sides: Le cas Furtwängler,56,73.0,6.7,71,NA,István Szabó,Harvey Keitel,Stellan Skarsgard,Moritz Bleibtreu,Birgit Minichmayr,Ulrich Tukur,Oleg Tabakov
/m/finding_graceland,1999,Finding Graceland,5,40.0,6.0,47,NA,David Winkler,Harvey Keitel,Johnathon Schaech,Bridget Fonda,Gretchen Mol,John Aylward,Susan Traylor
/m/monkey_trouble,1994,Monkey Trouble,12,50.0,5.5,41,NA,Franco Amurri,Thora Birch,Harvey Keitel,Mimi Rogers,Christopher McDonald,Dodger,Kevin Scannell
/m/blue_in_the_face,1995,Blue in the Face,21,43.0,5.5,76,NA,"Wayne Wang, Paul Auster",Harvey Keitel,Lou Reed,Roseanne Barr,Michael J. Fox,Jim Jarmusch,Lily Tomlin
/m/shadrach,1998,Shadrach,16,50.0,5.8,63,NA,Susanna Styron,Harvey Keitel,Andie MacDowell,John Franklin Sawyer,Scott Terra,Daniel Treat,Monica Bugajski
/m/three_seasons_1999,1999,Three Seasons,31,81.0,6.7,90,NA,Tony Bui,Harvey Keitel,Don Duong,Nguyen Ngoc Hiep,Tran Manh Cuong,Zoe Bui,Huu Duoc Nguyen
/m/whos_that_knocking_at_my_door,1967,Who's That Knocking at My Door?,17,71.0,5.9,61,NA,Martin Scorsese,Harvey Keitel,Zina Bethune,Lennard Kuras,Michael Scala,Ann Colette,Wendy Russell
/m/1042629-point_of_no_return,1993,The Point of No Return,23,48.0,5.5,49,NA,John Badham,Bridget Fonda,Gabriel Byrne,Dermot Mulroney,Miguel Ferrer,Anne Bancroft,Harvey Keitel
/m/the_grey_zone,2002,The Grey Zone,83,69.0,7.0,74,NA,Tim Blake Nelson,David Arquette,Steve Buscemi,Harvey Keitel,Mira Sorvino,Alan Corduner,Natasha Lyonne
/m/reservoir_dogs,1992,Reservoir Dogs,63,90.0,8.8,94,NA,Quentin Tarantino,Harvey Keitel,Chris Penn,Tim Roth,Michael Madsen,Steve Buscemi,Lawrence Tierney
/m/fingers,1978,Fingers,11,91.0,6.9,70,NA,James Toback,Harvey Keitel,Tisa Farrow,Jim Brown,Michael Vincente Gazzo,Michael V. Gazzo,Marian Seldes
/m/mother_jugs_and_speed,1976,"Mother, Jugs and Speed",14,50.0,5.4,55,NA,Peter Yates,Bill Cosby,Raquel Welch,Harvey Keitel,Allen Garfield,Larry Hagman,L.Q. Jones
/m/1047940-dangerous_game,1993,Dangerous Game,14,29.0,4.1,45,NA,Abel Ferrara,Harvey Keitel,Madonna,James Russo,Nancy Ferrara,Reilly Murphy,Victor Argo
/m/1148372-bad_timing,1980,Bad Timing: A Sensual Obsession,6,50.0,6.9,76,NA,Nicolas Roeg,Art Garfunkel,Theresa Russell,Harvey Keitel,Denholm Elliott,Daniel Massey,Dana Gillespie
/m/duellists,1977,The Duellists,23,91.0,7.2,83,NA,Ridley Scott,Keith Carradine,Harvey Keitel,Albert Finney,Edward Fox,Cristina Raines,Robert Stephens
/m/clockers,1995,Clockers,50,68.0,6.6,74,NA,Spike Lee,Harvey Keitel,John Turturro,Delroy Lindo,Mekhi Phifer,Isaiah Washington,Keith David
/m/la-mort-en-direct-death-watch-death-in-full-view,1980,Death Watch (La mort en direct),14,79.0,6.7,58,NA,Bertrand Tavernier,Romy Schneider,Harvey Keitel,Harry Dean Stanton,Thérèse Liotard,Max von Sydow,Caroline Langrishe
/m/shadows_in_the_sun_2005,2005,Shadows in the Sun,7,43.0,4.7,61,NA,Brad Mirman,Joshua Jackson,Harvey Keitel,Claire Forlani,John Rhys-Davies,Giancarlo Giannini,Armando Pucci
/m/the_congress,2014,The Congress,96,74.0,6.6,53,NA,Ari Folman,Robin Wright,Harvey Keitel,Danny Huston,Paul Giamatti,Jon Hamm,Kodi Smit-McPhee
/m/blue_collar,1978,Blue Collar,8,100.0,7.4,88,NA,Paul Schrader,Richard Pryor,Harvey Keitel,Yaphet Kotto,Ed Begley Jr.,Harry Bellaver,George Memmoli
/m/rio_i_love_you,2016,"Rio, I Love You",23,9.0,3.5,12,NA,"Vicente Amorim, Guillermo Arriaga, Stephan Elliott, Im Sang-soo, Nadine Labaki, Fernando Meirelles, José Padilha, Carlos Saldanha, Paolo Sorrentino, John Turturro, Andrucha Waddington",Vincent Cassel,Rodrigo Santoro,Jason Isaacs,Fernanda Montenegro,Harvey Keitel,John Turturro
/m/its-pat,1994,It's Pat,11,0.0,2.2,26,NA,Adam Bernstein,Julia Sweeney,Dave Foley,Charles Rocket,Kathy Griffin,Julie Hayden,Kathy Najimy
/m/bad_lieutenant,1992,Bad Lieutenant,39,77.0,7.0,73,NA,Abel Ferrara,Harvey Keitel,Frankie Thorn,Zoë Lund,Anthony Ruggiero,Victor Argo,Paul Calderon
/m/a_farewell_to_fools,2014,A Farewell to Fools,5,40.0,5.6,23,NA,Bogdan Dreyer,Gérard Depardieu,Harvey Keitel,Laura Morante,Bogdan Iancu,Adina Cartianu,Daniela Nane
/m/ulysses_gaze_1997,1997,Ulysses' Gaze,15,33.0,5.0,90,NA,Theodoros Angelopoulos,Harvey Keitel,Erland Josephson,Maia Morgenstern,Thanassis Vengos,Ljuba Tadic,Vangelis Kazan
/m/a_beginners_guide_to_endings,2010,A Beginner's Guide To Endings,6,33.0,5.5,48,NA,Jonathan Sobol,Harvey Keitel,Scott Caan,Jason Jones,Paulo Costanzo,J.K. Simmons,Tricia Helfer
/m/city_of_industry,1997,City of Industry,14,43.0,5.2,38,NA,John Irvin,Harvey Keitel,Stephen Dorff,Timothy Hutton,Famke Janssen,Wade Dominguez,Michael Jai White
/m/wise_guys,1986,Wise Guys,16,31.0,4.2,41,NA,Brian DePalma,Danny DeVito,Joe Piscopo,Dan Hedaya,Ray Sharkey,Patti LuPone,Harvey Keitel
/m/two_evil_eyes,1990,Two Evil Eyes (Due occhi diabolici),11,55.0,5.3,35,NA,"George A. Romero, Dario Argento",Adrienne Barbeau,E.G. Marshall,Harvey Keitel,Madeleine Potter,Ramy Zada,Bingo O'Malley
/m/prince_of_central_park,2000,Prince of Central Park,5,20.0,4.4,39,NA,John Leekley,Kathleen Turner,Danny Aiello,Cathy Moriarty,Harvey Keitel,Frankie Nasso,Frank Nasso
/m/1062983-smoke,1995,Smoke  (1995),29,93.0,7.8,89,NA,Wayne Wang,Harvey Keitel,William Hurt,Harold Perrineau,Forest Whitaker,Stockard Channing,Ashley Judd
/m/crime_spree,2003,Crime Spree,7,43.0,5.5,56,NA,Brad Mirman,Gérard Depardieu,Harvey Keitel,Johnny Hallyday,Richard Bohringer,Renaud,Said Taghmaoui
/m/ever_after_a_cinderella_story,1998,Ever After: A Cinderella Story,64,91.0,7.5,84,NA,Andy Tennant,Drew Barrymore,Anjelica Huston,Dougray Scott,Patrick Godfrey,Megan Dodds,Melanie Lynskey
/m/riding_in_cars_with_boys,2001,Riding in Cars With Boys,109,49.0,5.2,66,29601298,Penny Marshall,Drew Barrymore,Steve Zahn,Adam Garcia,Brittany Murphy,James Woods,Lorraine Bracco
/m/never_been_kissed,1999,Never Been Kissed,81,57.0,5.7,69,NA,Raja Gosnell,Drew Barrymore,David Arquette,Michael Vartan,Molly Shannon,Leelee Sobieski,Jessica Alba
/m/guncrazy,1992,Guncrazy,8,62.0,5.5,39,NA,Tamra Davis,Drew Barrymore,James LeGros,Billy Drago,Joe Dallesandro,James Le Gros,Michael Ironside
/m/cats_eye,1985,Cat's Eye,26,69.0,5.6,49,NA,Lewis Teague,Drew Barrymore,James Woods,Alan King,Kenneth McMillan,Robert Hays,Candy Clark
/m/1085739-wishful_thinking,1997,Wishful Thinking,6,0.0,4.5,24,NA,Adam Park,Drew Barrymore,Jennifer Beals,James LeGros,Jon Stewart,Mel Gorham,Eric Thal
/m/best_men,1998,Best Men,8,12.0,4.1,40,NA,Tamra Davis,Dean Cain,Andy Dick,Sean Patrick Flanery,Mitchell Whitfield,Luke Wilson,Fred Ward
/m/1074316-scream,1996,Scream,66,79.0,7.0,78,NA,Wes Craven,David Arquette,Neve Campbell,Courteney Cox,Drew Barrymore,Skeet Ulrich,Matthew Lillard
/m/10012042-going_the_distance,2010,Going the Distance,162,53.0,5.7,52,17797316,Nanette Burstein,Drew Barrymore,Justin Long,Charlie Day,Jason Sudeikis,Christina Applegate,Ron Livingston
/m/10008587-beverly_hills_chihuahua,2008,Beverly Hills Chihuahua,97,40.0,5.0,51,94497271,Raja Gosnell,Drew Barrymore,Andy Garcia,Jamie Lee Curtis,George Lopez,Cheech Marin,Manolo Cardona
/m/hes_just_not_that_into_you,2009,He's Just Not That Into You,157,40.0,5.1,59,93800000,Ken Kwapis,Ben Affleck,Jennifer Aniston,Drew Barrymore,Jennifer Connelly,Kevin Connolly,Bradley Cooper
/m/my_date_with_drew,2004,My Date With Drew,65,71.0,6.1,57,85222,"Brian Herzlinger, Jon Gunn, Brett Winn",Eric Roberts,Drew Barrymore,Brian Herzlinger,John August,Stephanie Bedell,Corey Feldman
/m/donnie_darko,2001,Donnie Darko,114,86.0,7.6,80,NA,Richard Kelly,Jake Gyllenhaal,Jena Malone,Mary McDonnell,Drew Barrymore,Patrick Swayze,Holmes Osborne
/m/how_to_be_single_2016,2016,How To Be Single,140,48.0,5.2,47,NA,Christian Ditter,Dakota Johnson,Rebel Wilson,Leslie Mann,Anders Holm,Damon Wayans Jr.,Alison Brie
/m/50_first_dates,2004,50 First Dates,175,44.0,5.4,65,120776832,Peter Segal,Adam Sandler,Drew Barrymore,Rob Schneider,Sean Astin,Blake Clark,Lusia Strus
/m/motorama,1992,Motorama,5,60.0,5.1,61,NA,Barry Shils,Jordan Christopher Michael,Sandy Baron,Mary Woronov,Meat Loaf,Drew Barrymore,Michael J. Pollard
/m/miss_you_already,2015,Miss You Already,104,70.0,6.1,68,2895704,Catherine Hardwicke,Drew Barrymore,Toni Collette,Dominic Cooper,Jacqueline Bisset,Janice Acquah,Paddy Considine
/m/altered_states,1980,Altered States,42,86.0,6.8,71,NA,Ken Russell,William Hurt,Blair Brown,Bob Balaban,Charles Haid,Miguel Godreau,Dori Brenner
/m/10010677-garden,2009,Grey Gardens,10,100.0,7.9,78,NA,Michael Sucsy,Drew Barrymore,Jessica Lange,Jeanne Tripplehorn,Ken Howard,Daniel Baldwin,Malcolm Gets
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/m/1051219-bad_girls,1994,Bad Girls,22,9.0,3.5,40,NA,Jonathan Kaplan,Mary Stuart Masterson,Madeleine Stowe,Andie MacDowell,Drew Barrymore,James Russo,James LeGros
/m/1153951-curious_george,2006,Curious George (2006/I),103,69.0,6.1,69,58300000,Matthew O'Callaghan,Frank Welker,Will Ferrell,Drew Barrymore,David Cross,Eugene Levy,Joan Plowright
/m/donnie_darko_the_directors_cut,2004,Donnie Darko: The Director's Cut,43,91.0,8.1,89,538574,NA,Daveigh Chase,Drew Barrymore,Jake Gyllenhaal,Jena Malone,Maggie Gyllenhaal,Noah Wyle
/m/donnie_darko_15th_anniversary,2017,Donnie Darko: 15th Anniversary,7,100.0,9.3,91,194220,Richard Kelly,Jake Gyllenhaal,Jena Malone,Mary McDonnell,Drew Barrymore,Patrick Swayze,Holmes Osborne
/m/et_the_extraterrestrial,1982,E.T. The Extra-Terrestrial,114,98.0,9.2,72,NA,Steven Spielberg,Tamara De Treaux,Henry Thomas,Drew Barrymore,Dee Wallace,Robert MacNaughton,Peter Coyote
/m/home_fries,1998,Home Fries,36,31.0,4.8,33,NA,Dean Parisot,Drew Barrymore,Luke Wilson,Catherine O'Hara,Jake Busey,Kim Robillard,Shelley Duvall
/m/big_miracle,2012,Big Miracle,99,74.0,6.2,64,20113965,Ken Kwapis,John Krasinski,Drew Barrymore,Kristen Bell,Dermot Mulroney,Tim Blake Nelson,John Pingayak
/m/fever_pitch,2005,Fever Pitch,191,65.0,6.3,60,41966965,"Bobby Farrelly, Peter Farrelly",Drew Barrymore,Jimmy Fallon,Jason Spevack,Jack Kehler,Scott H. Severance,Jessamy R. Finét
/m/whip_it,2009,Whip It,181,84.0,7.0,74,13000000,Drew Barrymore,Ellen Page,Drew Barrymore,Juliette Lewis,Kristen Wiig,Marcia Gay Harden,Daniel Stern
/m/1062174-mad_love,1995,Mad Love,25,28.0,4.3,50,NA,Antonia Bird,Chris O'Donnell,Drew Barrymore,Matthew Lillard,Richard Chaim,Robert Nadir,Joan Allen
/m/music_and_lyrics,2007,Music and Lyrics,168,62.0,5.9,68,50400000,Marc Lawrence,Hugh Grant,Drew Barrymore,Brad Garrett,Kristen Johnston,Campbell Scott,Scott Porter
/m/blended,2014,Blended,131,14.0,3.9,63,NA,Frank Coraci,Adam Sandler,Drew Barrymore,Joel McHale,Kevin Nealon,Wendi McLendon-Covey,Kyle Red Silverstein
/m/animal_2014,2014,Animal,6,50.0,5.1,30,NA,Brett A. Simmons,Joey Lauren Adams,Elizabeth Gillies,Paul Iacono,Jeremy Sumpter,Keke Palmer,Parker Young
/m/freddy_got_fingered,2001,Freddy Got Fingered,93,11.0,2.7,55,13748199,Tom Green (III),Tom Green (III),Rip Torn,Marisa Coughlan,Eddie Kaye Thomas,Harland Williams,Anthony Michael Hall
/m/wedding_singer,1998,The Wedding Singer,61,67.0,6.1,80,NA,Frank Coraci,Adam Sandler,Drew Barrymore,Christine Taylor,Allen Covert,Matthew Glave,Ellen Albertini Dow
/m/night_on_earth,1991,Night on Earth,22,73.0,6.3,91,NA,Jim Jarmusch,Winona Ryder,Gena Rowlands,Giancarlo Esposito,Armin Mueller-Stahl,Rosie Perez,Isaach De Bankolé
/m/darwin_awards,2006,The Darwin Awards,12,25.0,4.9,45,NA,Finn Taylor,Joseph Fiennes,Winona Ryder,Chris Penn,Tim Blake Nelson,Wilmer Valderrama,David Arquette
/m/stay_cool,2011,Stay Cool,7,14.0,4.0,25,NA,Ted Smith,Mark Polish,Winona Ryder,Hilary Duff,Sean Astin,Josh Holloway,Jon Cryer
/m/alien_resurrection,1997,Alien Resurrection,71,54.0,5.8,40,NA,Jean-Pierre Jeunet,Sigourney Weaver,Winona Ryder,Ron Perlman,Dominique Pinon,Michael Wincott,Dan Hedaya
/m/autumn_in_new_york,2000,Autumn in New York,71,20.0,4.1,54,NA,Joan Chen,Richard Gere,Winona Ryder,Elaine Stritch,Vera Farmiga,Sherry Stringfield,Mary Beth Hurt
/m/experimenter,2015,Experimenter,71,87.0,7.3,61,155075,Michael Almereyda,Peter Sarsgaard,Winona Ryder,Anton Yelchin,Kellan Lutz,Taryn Manning,John Leguizamo
/m/welcome_home_roxy_carmichael,1990,Welcome Home Roxy Carmichael,9,44.0,5.2,47,NA,Jim Abrahams,Winona Ryder,Jeff Daniels,Laila Robins,Thomas Wilson Brown,Frances Fisher,Graham Beckel
/m/sex_and_death_101,2007,Sex and Death 101,40,25.0,4.3,42,NA,Daniel Waters,Simon Baker,Winona Ryder,Leslie Bibb,Julie Bowen,Robert Wisdom,Mindy Cohn
/m/1101034-lost_souls,2000,Lost Souls,90,7.0,3.0,21,NA,Janusz Kaminski,Winona Ryder,Ben Chaplin,Sarah Wynter,John Hurt,Philip Baker Hall,Elias Koteas
/m/lucas,1986,Lucas,19,68.0,6.6,70,NA,David Seltzer,Corey Haim,Kerri Green,Charlie Sheen,Courtney Thorne-Smith,Winona Ryder,Thomas E. Hodges
/m/1210249-last_word,2009,The Last Word,5,40.0,4.5,48,NA,"Geoffrey Haley, Geoff Haley",Winona Ryder,Wes Bentley,Ray Romano,Gina Hecht,Katherine Boecher,Brendan Miller
/m/10007947-ten,2007,The Ten,82,37.0,5.2,40,546961,David Wain,Paul Rudd,Gretchen Mol,Adam Brody,Famke Janssen,Winona Ryder,Oliver Platt
/m/heathers,1988,Heathers,44,95.0,7.8,84,NA,Michael Lehmann,Winona Ryder,Christian Slater,Kim Walker,Penelope Milford,Glenn Shadix,Lance Fenton
/m/author_the_jt_leroy_story,2016,Author: The JT LeRoy Story,79,81.0,7.1,61,85622,Jeff Feuerzeig,Laura Albert,Bruce Benderson,Dennis Cooper,Panio Gianopoulos,Winona Ryder,Ira Silverberg
/m/mr_deeds,2002,Mr. Deeds,155,22.0,4.0,59,126203320,Steven Brill,Adam Sandler,Winona Ryder,Peter Gallagher,John Turturro,Jared Harris,Steve Buscemi
/m/frankenweenie_2012,2012,Frankenweenie,200,87.0,7.6,70,35287788,Tim Burton,Charlie Tahan,Winona Ryder,Martin Landau,Catherine O'Hara,Martin Short,Atticus Shaffer
/m/square_dance,1987,Home is Where the Heart Is  (1987),13,31.0,4.9,49,NA,Daniel Petrie Sr.,Winona Ryder,Jane Alexander,Jason Robards,Rob Lowe,Deborah Richter,Guich Koock
/m/the_dilemma,2011,The Dilemma,160,24.0,4.3,29,48430355,Ron Howard,Vince Vaughn,Kevin James,Jennifer Connelly,Winona Ryder,Channing Tatum,Queen Latifah
/m/the_iceman_2013,2013,The Iceman,120,66.0,6.2,62,1900000,Ariel Vromen,Michael Shannon,Winona Ryder,James Franco,Chris Evans,Ray Liotta,David Schwimmer
/m/star_trek_11,2009,Star Trek,334,95.0,8.2,91,257704099,J.J. Abrams,Chris Pine,Zachary Quinto,Leonard Nimoy,Karl Urban,Ben Cross,Eric Bana
/m/1071409-boys,1996,Boys,26,15.0,3.9,26,NA,Stacy Cochran,Winona Ryder,Lukas Haas,Wiley Wiggins,Skeet Ulrich,Chris Cooper,James Le Gros
/m/mermaids,1990,Mermaids,22,73.0,6.3,70,NA,Richard Benjamin,Winona Ryder,Cher,Bob Hoskins,Michael Schoeffling,Christina Ricci,Caroline McWilliams
/m/the-heart-is-deceitful-above-all-things,2004,The Heart Is Deceitful Above All Things,49,41.0,5.0,70,NA,Asia Argento,Asia Argento,Jimmy Bennett,Peter Fonda,Ben Foster,Marilyn Manson,Ornella Muti
/m/switching_channels,1988,Switching Channels,9,56.0,5.3,31,NA,Ted Kotcheff,Kathleen Turner,Burt Reynolds,Christopher Reeve,Ned Beatty,Henry Gibson,George Newbern
/m/crimes_of_passion,1984,Crimes of Passion,9,33.0,4.9,55,NA,Ken Russell,Kathleen Turner,Anthony Perkins,John Laughlin,Annie Potts,Bruce Davison,Norman Burton
/m/1002830-body_heat,1981,Body Heat,38,97.0,8.0,80,NA,Lawrence Kasdan,William Hurt,Kathleen Turner,Richard Crenna,Ted Danson,J.A. Preston,Mickey Rourke
/m/the_lady_in_question_is_charles_busch,2006,The Lady in Question Is Charles Busch,13,77.0,6.0,78,NA,"John Catania, Charles D. Ignacio, Charles Ignacio",Charles Busch,Eric Myers,Julie Halston,B.D. Wong,Kathleen Turner,Michael Musto
/m/undercover_blues,1993,Undercover Blues,17,35.0,5.0,66,NA,Herbert Ross,Kathleen Turner,Dennis Quaid,Fiona Shaw,Stanley Tucci,Larry Miller,Obba Babatundé
/m/simple_wish,1997,A Simple Wish,16,25.0,4.4,41,NA,Michael Ritchie,Martin Short,Mara Wilson,Robert Pastorelli,Kathleen Turner,Francis Capra,Amanda Plummer
/m/moonlight_and_valentino,1995,Moonlight and Valentino,13,15.0,4.6,52,NA,David Anspaugh,Elizabeth Perkins,Whoopi Goldberg,Gwyneth Paltrow,Kathleen Turner,Jon Bon Jovi,Jeremy Sisto
/m/honey_i_shrunk_the_kids,1989,"Honey, I Shrunk the Kids",32,75.0,6.2,53,NA,Joe Johnston,Rick Moranis,Matt Frewer,Marcia Strassman,Kristine Sutherland,Jared Rushton,Amy O'Neill
/m/vi_warshawski,1991,V.I. Warshawski,23,17.0,3.7,23,NA,Jeff Kanew,Kathleen Turner,Jay O. Sanders,Charles Durning,Angela Goethals,Nancy Paul,Frederick Coffin
/m/serial_mom,1994,Serial Mom,45,60.0,5.7,71,NA,John Waters,Kathleen Turner,Sam Waterston,Ricki Lake,Matthew Lillard,Mary Jo Catlett,Justin Whalin
/m/the_real_blonde,1998,The Real Blonde,28,32.0,5.3,36,NA,"Tom Decillo, Tom DiCillo",Matthew Modine,Catherine Keener,Daryl Hannah,Maxwell Caulfield,Elizabeth Berkley,Marlo Thomas
/m/monster_house,2006,Monster House,159,74.0,6.8,63,73661010,Gil Kenan,Steve Buscemi,Nick Cannon,Maggie Gyllenhaal,Jon Heder,Kevin James,Jason Lee
/m/who_framed_roger_rabbit,1988,Who Framed Roger Rabbit?,62,97.0,8.4,84,NA,Robert Zemeckis,Bob Hoskins,Christopher Lloyd,Joanna Cassidy,Charles Fleischer,Kathleen Turner,Stubby Kaye
/m/naked_in_new_york,1994,Naked in New York,12,42.0,5.9,40,NA,Daniel Algrant,Eric Stoltz,Mary-Louise Parker,Ralph Macchio,Jill Clayburgh,Tony Curtis,Timothy Dalton
/m/the_perfect_family,2012,The Perfect Family,33,48.0,5.4,36,107721,Anne Renton,Kathleen Turner,Emily Deschanel,Angelique Cabral,Michael McGrady,Jason Ritter,Richard Chamberlain
/m/virgin_suicides,2000,The VirginSuicides,95,76.0,6.9,81,NA,Sofia Coppola,Kirsten Dunst,James Woods,Kathleen Turner,Josh Hartnett,Hanna Hall,Hanna R. Hall
/m/marley_and_me,2008,Marley & Me,137,63.0,6.0,75,143084510,David Frankel,Jennifer Aniston,Owen Wilson,Alan Arkin,Eric Dane,Kathleen Turner,Haley Bennett
/m/truth_about_cats_and_dogs,1996,The Truth About Cats & Dogs,38,84.0,6.7,57,NA,Michael Lehmann,Janeane Garofalo,Uma Thurman,Ben Chaplin,Jamie Foxx,James McCaffrey,Stanley DeSantis
/m/playing_for_keeps_2012,2012,Playing for Keeps,87,3.0,3.4,41,13099786,Gabriele Muccino,Gerard Butler,Jessica Biel,Uma Thurman,Catherine Zeta-Jones,Dennis Quaid,Judy Greer
/m/accidental_husband,2009,The Accidental Husband,17,6.0,3.0,36,NA,Griffin Dunne,Uma Thurman,Colin Firth,Jeffrey Dean Morgan,Sam Shepard,Justina Machado,Isabella Rossellini
/m/ceremony_2010,2011,Ceremony,35,40.0,4.9,31,21666,Max Winkler,Michael Angarano,Uma Thurman,Reece Daniel Thompson,Lee Pace,Jake Johnson (XVI),Brooke Bloom
/m/hysterical_blindness,2002,Hysterical Blindness,10,70.0,5.4,62,NA,Mira Nair,Uma Thurman,Juliette Lewis,Gena Rowlands,Ben Gazzara,Justin Chambers,Anthony DeSando
/m/my_super_ex_girlfriend,2006,My Super Ex-Girlfriend,129,40.0,5.1,31,22432518,Ivan Reitman,Uma Thurman,Luke Wilson,Anna Faris,Eddie Izzard,Rainn Wilson,Wanda Sykes
/m/tape,2001,Tape,98,78.0,6.7,76,NA,Richard Linklater,Ethan Hawke,Robert Sean Leonard,Uma Thurman,NA,NA,NA
/m/nausicaa_of_the_valley_of_the_wind,1985,Nausicaa of the Valley of the Wind (Kaze no tani no Naushika),15,87.0,8.0,91,NA,Hayao Miyazaki,Alison Lohman,Patrick Stewart,Shia LaBeouf,Uma Thurman,Edward James Olmos,Chris Sarandon
/m/0814255,2010,Percy Jackson & the Olympians: The Lightning Thief,144,49.0,5.3,53,61198532,Chris Columbus,Logan Lerman,Brandon T. Jackson,Alexandra Daddario,Jake Abel,Sean Bean,Pierce Brosnan
/m/life_before_her_eyes,2007,The Life Before Her Eyes,93,24.0,4.4,51,166373,Vadim Perelman,Uma Thurman,Evan Rachel Wood,Eva Amurri,Gabrielle Brennan,Brett Cullen,Oscar Isaac
/m/paycheck,2003,Paycheck,155,27.0,4.7,45,53681119,John Woo,Ben Affleck,Aaron Eckhart,Uma Thurman,Paul Giamatti,Colm Feore,Joe Morton
/m/vatel,2000,Vatel,32,31.0,4.6,61,NA,Roland Joffé,Gérard Depardieu,Uma Thurman,Tim Roth,Timothy Spall,Julian Glover,Julian Sands
/m/golden_bowl,2000,The Golden Bowl,86,53.0,5.4,39,2178448,James Ivory,Uma Thurman,Kate Beckinsale,Jeremy Northam,Nick Nolte,Anjelica Huston,James Fox
/m/gattaca,1997,Gattaca,56,82.0,7.1,87,NA,Andrew Niccol,Ethan Hawke,Uma Thurman,Jude Law,Gore Vidal,Alan Arkin,Loren Dean
/m/jennifer_8,1992,Jennifer 8,18,39.0,5.2,36,NA,Bruce Robinson,Andy Garcia,Uma Thurman,Lance Henriksen,Kathy Baker,Graham Beckel,Kevin Conway
/m/bel_ami_2011,2012,Bel Ami,88,28.0,4.9,29,803761,"Nick Ormerod, Declan Donnellan",Robert Pattinson,Uma Thurman,Christina Ricci,Kristin Scott Thomas,Colm Meaney,Natalia Tena
/m/month_by_the_lake,1995,A Month by the Lake,17,71.0,6.2,58,NA,John Irvin,Vanessa Redgrave,Edward Fox,Uma Thurman,Alida Valli,Alessandro Gassman,Carlo Cartier
/m/nothing_sacred,1937,Sacred,10,100.0,9.0,69,NA,William Wellman,Carole Lombard,Fredric March,Charles Winninger,Walter Connolly,Sig Rumann,Frank Fay
/m/song_of_the_south,1946,Song of the South,9,56.0,5.8,73,NA,"Wilfred Jackson, Harve Foster",Hattie McDaniel,Ruth Warrick,Anita Brown,Glenn Leedy,Gene Holland,Lucile Watson
/m/carefree,1938,Carefree,6,50.0,6.0,77,NA,Mark Sandrich,Fred Astaire,Ginger Rogers,Ralph Bellamy,Luella Gear,Jack Carson,Clarence Kolb
/m/vivacious_lady,1938,Vivacious Lady  (1938),5,100.0,7.5,81,NA,George Stevens Jr.,Ginger Rogers,James Stewart,James Ellison,Charles Coburn,Beulah Bondi,Frances Mercer
/m/1018915-show_boat,1936,Show Boat  (1936),9,100.0,9.2,73,NA,James Whale,Irene Dunne,Allan Jones,Charles Winninger,Paul Robeson,Helen Westley,Helen Morgan
/m/nightcrawler,2014,Nightcrawler,234,95.0,8.2,85,NA,Dan Gilroy,Jake Gyllenhaal,Rene Russo,Bill Paxton,Riz Ahmed,Michael Papajohn,Marco Rodriguez
/m/mr_destiny,1990,Mr. Destiny,16,38.0,4.5,56,NA,James Orr,Jim Belushi,Linda Hamilton,Michael Caine,Jon Lovitz,Hart Bochner,Bill McCutcheon
/m/major_league,1989,Major League,40,82.0,6.5,84,NA,David S. Ward,Tom Berenger,Charlie Sheen,Corbin Bernsen,Margaret Whitton,James Gammon,Bob Uecker
